AREA,AREA NAME,Crm Cd,Crm Cd Desc,DATE OCC,Part 1-2,DR_NO
10,West Valley,330,BURGLARY FROM VEHICLE,2022,1,603
03,Southwest,954,CONTRIBUTING,2020,2,1
04,Hollenbeck,438,RECKLESS DRIVING,2020,2,2
19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2020,2,563
18,Southeast,753,DISCHARGE FIREARMS/SHOTS FIRED,2022,2,66
11,Northeast,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,2022,1,4
10,West Valley,814,CHILD PORNOGRAPHY,2022,2,4
12,77th Street,943,CRUELTY TO ANIMALS,2021,2,9
04,Hollenbeck,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,2021,1,18
09,Van Nuys,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2021,1,107
15,N Hollywood,439,FALSE POLICE REPORT,2020,2,1
13,Newton,649,DOCUMENT FORGERY / STOLEN FELONY,2020,2,10
08,West LA,520,VEHICLE - ATTEMPT STOLEN,2021,1,18
11,Northeast,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2022,1,330
01,Central,351,PURSE SNATCHING,2020,1,6
08,West LA,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2021,1,172
04,Hollenbeck,354,THEFT OF IDENTITY,2020,2,219
01,Central,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",2021,2,51
09,Van Nuys,251,SHOTS FIRED AT INHABITED DWELLING,2021,1,5
05,Harbor,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",2021,2,1
01,Central,813,CHILD ANNOYING (17YRS & UNDER),2022,2,7
01,Central,251,SHOTS FIRED AT INHABITED DWELLING,2022,1,8
15,N Hollywood,666,"BUNCO, ATTEMPT",2021,2,10
01,Central,330,BURGLARY FROM VEHICLE,2022,1,"2,933"
21,Topanga,354,THEFT OF IDENTITY,2022,2,931
08,West LA,330,BURGLARY FROM VEHICLE,2020,1,813
05,Harbor,622,BATTERY ON A FIREFIGHTER,2021,2,3
10,West Valley,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,2021,2,35
07,Wilshire,649,DOCUMENT FORGERY / STOLEN FELONY,2020,2,34
16,Foothill,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",2021,2,2
01,Central,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),2021,1,19
15,N Hollywood,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2022,1,450
13,Newton,910,KIDNAPPING,2020,2,15
07,Wilshire,940,EXTORTION,2022,2,13
18,Southeast,480,BIKE - STOLEN,2020,1,9
07,Wilshire,510,VEHICLE - STOLEN,2020,1,654
19,Mission,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",2020,2,71
21,Topanga,900,VIOLATION OF COURT ORDER,2020,2,55
16,Foothill,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),2022,1,48
19,Mission,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,2020,2,2
19,Mission,940,EXTORTION,2021,2,31
11,Northeast,932,PEEPING TOM,2022,2,6
05,Harbor,763,STALKING,2021,2,3
06,Hollywood,510,VEHICLE - STOLEN,2020,1,709
07,Wilshire,350,"THEFT, PERSON",2020,1,41
12,77th Street,900,VIOLATION OF COURT ORDER,2020,2,70
15,N Hollywood,433,DRIVING WITHOUT OWNER CONSENT (DWOC),2020,1,1
17,Devonshire,450,THEFT FROM PERSON - ATTEMPT,2022,1,1
09,Van Nuys,622,BATTERY ON A FIREFIGHTER,2022,2,2
21,Topanga,433,DRIVING WITHOUT OWNER CONSENT (DWOC),2022,1,1
07,Wilshire,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",2022,2,3
11,Northeast,910,KIDNAPPING,2020,2,5
15,N Hollywood,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2020,1,137
20,Olympic,900,VIOLATION OF COURT ORDER,2021,2,65
06,Hollywood,251,SHOTS FIRED AT INHABITED DWELLING,2022,1,11
11,Northeast,441,THEFT PLAIN - ATTEMPT,2022,1,8
09,Van Nuys,520,VEHICLE - ATTEMPT STOLEN,2020,1,13
13,Newton,886,DISTURBING THE PEACE,2021,2,8
05,Harbor,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2020,1,148
02,Rampart,625,OTHER ASSAULT,2020,2,54
20,Olympic,910,KIDNAPPING,2021,2,6
17,Devonshire,760,LEWD/LASCIVIOUS ACTS WITH CHILD,2021,2,3
15,N Hollywood,888,TRESPASSING,2020,2,181
05,Harbor,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2021,1,543
08,West LA,813,CHILD ANNOYING (17YRS & UNDER),2021,2,3
18,Southeast,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),2021,1,3
07,Wilshire,122,"RAPE, ATTEMPTED",2021,1,3
13,Newton,470,TILL TAP - GRAND THEFT ($950.01 & OVER),2022,1,2
04,Hollenbeck,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,2021,2,1
03,Southwest,815,SEXUAL PENETRATION W/FOREIGN OBJECT,2022,1,15
02,Rampart,850,INDECENT EXPOSURE,2021,2,14
11,Northeast,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,2021,2,1
10,West Valley,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,2020,1,5
15,N Hollywood,440,THEFT PLAIN - PETTY ($950 & UNDER),2022,1,596
05,Harbor,438,RECKLESS DRIVING,2022,2,1
07,Wilshire,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",2022,2,6
15,N Hollywood,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),2022,2,8
12,77th Street,441,THEFT PLAIN - ATTEMPT,2022,1,7
12,77th Street,487,BOAT - STOLEN,2021,1,3
12,77th Street,940,EXTORTION,2020,2,20
02,Rampart,437,RESISTING ARREST,2020,2,9
11,Northeast,121,"RAPE, FORCIBLE",2021,1,29
07,Wilshire,664,"BUNCO, PETTY THEFT",2022,2,17
02,Rampart,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",2021,2,67
10,West Valley,933,PROWLER,2021,2,12
03,Southwest,920,KIDNAPPING - GRAND ATTEMPT,2022,2,2
13,Newton,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2022,1,49
14,Pacific,622,BATTERY ON A FIREFIGHTER,2021,2,7
18,Southeast,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",2022,2,14
15,N Hollywood,110,CRIMINAL HOMICIDE,2021,1,9
17,Devonshire,860,BATTERY WITH SEXUAL CONTACT,2022,2,45
02,Rampart,662,"BUNCO, GRAND THEFT",2022,2,51
09,Van Nuys,487,BOAT - STOLEN,2022,1,2
09,Van Nuys,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2022,2,173
09,Van Nuys,110,CRIMINAL HOMICIDE,2020,1,9
01,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),2022,1,955
13,Newton,888,TRESPASSING,2020,2,48
17,Devonshire,762,LEWD CONDUCT,2022,2,6
06,Hollywood,480,BIKE - STOLEN,2021,1,111
17,Devonshire,922,CHILD STEALING,2020,2,1
18,Southeast,910,KIDNAPPING,2020,2,7
05,Harbor,122,"RAPE, ATTEMPTED",2021,1,2
02,Rampart,210,ROBBERY,2020,1,449
13,Newton,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2021,1,152
10,West Valley,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,2022,1,2
06,Hollywood,661,UNAUTHORIZED COMPUTER ACCESS,2022,2,7
18,Southeast,624,BATTERY - SIMPLE ASSAULT,2022,2,872
17,Devonshire,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",2020,2,20
17,Devonshire,814,CHILD PORNOGRAPHY,2020,2,1
01,Central,763,STALKING,2021,2,3
03,Southwest,648,ARSON,2021,1,31
03,Southwest,437,RESISTING ARREST,2020,2,2
14,Pacific,928,THREATENING PHONE CALLS/LETTERS,2022,2,3
08,West LA,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2022,1,512
21,Topanga,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,2020,2,1
20,Olympic,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2022,2,252
01,Central,441,THEFT PLAIN - ATTEMPT,2020,1,10
15,N Hollywood,903,CONTEMPT OF COURT,2020,2,180
21,Topanga,623,BATTERY POLICE (SIMPLE),2022,2,11
15,N Hollywood,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,2022,1,6
01,Central,625,OTHER ASSAULT,2021,2,148
16,Foothill,815,SEXUAL PENETRATION W/FOREIGN OBJECT,2022,1,7
11,Northeast,520,VEHICLE - ATTEMPT STOLEN,2020,1,31
04,Hollenbeck,890,FAILURE TO YIELD,2020,2,7
21,Topanga,886,DISTURBING THE PEACE,2021,2,23
10,West Valley,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2020,1,456
10,West Valley,890,FAILURE TO YIELD,2022,2,8
21,Topanga,354,THEFT OF IDENTITY,2021,2,694
15,N Hollywood,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",2022,2,1
11,Northeast,910,KIDNAPPING,2022,2,3
15,N Hollywood,651,DOCUMENT WORTHLESS ($200.01 & OVER),2022,2,1
06,Hollywood,648,ARSON,2021,1,35
08,West LA,666,"BUNCO, ATTEMPT",2020,2,4
13,Newton,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",2022,2,14
15,N Hollywood,762,LEWD CONDUCT,2022,2,5
03,Southwest,251,SHOTS FIRED AT INHABITED DWELLING,2022,1,26
07,Wilshire,210,ROBBERY,2021,1,380
07,Wilshire,900,VIOLATION OF COURT ORDER,2022,2,75
05,Harbor,354,THEFT OF IDENTITY,2022,2,639
07,Wilshire,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2021,2,671
09,Van Nuys,121,"RAPE, FORCIBLE",2020,1,17
07,Wilshire,761,BRANDISH WEAPON,2021,1,125
16,Foothill,622,BATTERY ON A FIREFIGHTER,2020,2,2
21,Topanga,901,VIOLATION OF RESTRAINING ORDER,2022,2,193
01,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2022,1,727
04,Hollenbeck,110,CRIMINAL HOMICIDE,2020,1,30
07,Wilshire,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",2021,1,1
09,Van Nuys,664,"BUNCO, PETTY THEFT",2022,2,16
02,Rampart,647,THROWING OBJECT AT MOVING VEHICLE,2020,2,14
12,77th Street,520,VEHICLE - ATTEMPT STOLEN,2022,1,36
12,77th Street,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",2022,2,7
01,Central,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2022,1,243
07,Wilshire,886,DISTURBING THE PEACE,2020,2,30
03,Southwest,940,EXTORTION,2021,2,22
20,Olympic,900,VIOLATION OF COURT ORDER,2020,2,73
03,Southwest,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),2020,2,431
20,Olympic,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2021,1,354
12,77th Street,954,CONTRIBUTING,2022,2,1
01,Central,813,CHILD ANNOYING (17YRS & UNDER),2021,2,4
08,West LA,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,2021,2,12
03,Southwest,910,KIDNAPPING,2020,2,9
09,Van Nuys,762,LEWD CONDUCT,2020,2,4
04,Hollenbeck,901,VIOLATION OF RESTRAINING ORDER,2022,2,192
18,Southeast,437,RESISTING ARREST,2021,2,2
02,Rampart,437,RESISTING ARREST,2022,2,5
15,N Hollywood,901,VIOLATION OF RESTRAINING ORDER,2020,2,48
07,Wilshire,922,CHILD STEALING,2021,2,9
18,Southeast,763,STALKING,2020,2,15
21,Topanga,943,CRUELTY TO ANIMALS,2022,2,3
08,West LA,928,THREATENING PHONE CALLS/LETTERS,2022,2,6
21,Topanga,626,INTIMATE PARTNER - SIMPLE ASSAULT,2021,2,409
10,West Valley,439,FALSE POLICE REPORT,2022,2,1
06,Hollywood,438,RECKLESS DRIVING,2020,2,3
21,Topanga,510,VEHICLE - STOLEN,2021,1,743
13,Newton,762,LEWD CONDUCT,2022,2,1
05,Harbor,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,2021,1,6
15,N Hollywood,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",2022,2,2
09,Van Nuys,933,PROWLER,2021,2,1
10,West Valley,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",2022,2,106
05,Harbor,438,RECKLESS DRIVING,2020,2,1
14,Pacific,647,THROWING OBJECT AT MOVING VEHICLE,2022,2,18
14,Pacific,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,2021,1,29
06,Hollywood,121,"RAPE, FORCIBLE",2021,1,55
15,N Hollywood,755,BOMB SCARE,2021,2,2
09,Van Nuys,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",2021,2,6
03,Southwest,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",2020,2,1
19,Mission,661,UNAUTHORIZED COMPUTER ACCESS,2020,2,8
01,Central,438,RECKLESS DRIVING,2021,2,3
16,Foothill,940,EXTORTION,2020,2,14
01,Central,122,"RAPE, ATTEMPTED",2021,1,3
06,Hollywood,888,TRESPASSING,2020,2,249
15,N Hollywood,850,INDECENT EXPOSURE,2021,2,23
20,Olympic,666,"BUNCO, ATTEMPT",2020,2,2
16,Foothill,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2020,1,354
09,Van Nuys,814,CHILD PORNOGRAPHY,2021,2,1
17,Devonshire,122,"RAPE, ATTEMPTED",2020,1,1
18,Southeast,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2021,1,422
05,Harbor,648,ARSON,2020,1,28
06,Hollywood,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2020,2,260
16,Foothill,943,CRUELTY TO ANIMALS,2020,2,1
10,West Valley,622,BATTERY ON A FIREFIGHTER,2021,2,1
01,Central,122,"RAPE, ATTEMPTED",2022,1,5
02,Rampart,330,BURGLARY FROM VEHICLE,2020,1,596
09,Van Nuys,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,2021,2,17
01,Central,944,CONSPIRACY,2021,2,1
05,Harbor,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,2020,1,6
06,Hollywood,110,CRIMINAL HOMICIDE,2020,1,7
15,N Hollywood,434,FALSE IMPRISONMENT,2022,2,1
11,Northeast,901,VIOLATION OF RESTRAINING ORDER,2022,2,123
06,Hollywood,410,"BURGLARY FROM VEHICLE, ATTEMPTED",2020,1,5
21,Topanga,910,KIDNAPPING,2022,2,11
04,Hollenbeck,648,ARSON,2021,1,26
19,Mission,755,BOMB SCARE,2020,2,3
05,Harbor,237,CHILD NEGLECT (SEE 300 W.I.C.),2021,2,10
11,Northeast,510,VEHICLE - STOLEN,2022,1,"1,169"
14,Pacific,933,PROWLER,2021,2,4
09,Van Nuys,651,DOCUMENT WORTHLESS ($200.01 & OVER),2020,2,3
15,N Hollywood,622,BATTERY ON A FIREFIGHTER,2022,2,3
02,Rampart,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),2021,2,27
12,77th Street,624,BATTERY - SIMPLE ASSAULT,2022,2,"1,050"
03,Southwest,410,"BURGLARY FROM VEHICLE, ATTEMPTED",2022,1,12
05,Harbor,901,VIOLATION OF RESTRAINING ORDER,2022,2,277
08,West LA,251,SHOTS FIRED AT INHABITED DWELLING,2020,1,1
12,77th Street,920,KIDNAPPING - GRAND ATTEMPT,2022,2,12
18,Southeast,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2022,1,318
13,Newton,330,BURGLARY FROM VEHICLE,2020,1,471
15,N Hollywood,814,CHILD PORNOGRAPHY,2021,2,3
01,Central,760,LEWD/LASCIVIOUS ACTS WITH CHILD,2020,2,2
14,Pacific,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),2022,2,230
03,Southwest,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2020,1,167
15,N Hollywood,753,DISCHARGE FIREARMS/SHOTS FIRED,2020,2,24
20,Olympic,662,"BUNCO, GRAND THEFT",2021,2,86
15,N Hollywood,520,VEHICLE - ATTEMPT STOLEN,2021,1,23
18,Southeast,520,VEHICLE - ATTEMPT STOLEN,2020,1,40
17,Devonshire,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2021,1,222
14,Pacific,850,INDECENT EXPOSURE,2020,2,12
06,Hollywood,441,THEFT PLAIN - ATTEMPT,2021,1,9
01,Central,121,"RAPE, FORCIBLE",2020,1,70
10,West Valley,886,DISTURBING THE PEACE,2021,2,11
13,Newton,648,ARSON,2021,1,43
19,Mission,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",2020,2,1
10,West Valley,932,PEEPING TOM,2020,2,7
21,Topanga,624,BATTERY - SIMPLE ASSAULT,2022,2,689
21,Topanga,210,ROBBERY,2022,1,241
01,Central,210,ROBBERY,2022,1,692
08,West LA,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",2020,2,1
08,West LA,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,2020,1,3
04,Hollenbeck,351,PURSE SNATCHING,2020,1,1
03,Southwest,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,2020,2,15
07,Wilshire,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,2022,1,4
12,77th Street,888,TRESPASSING,2021,2,59
20,Olympic,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",2021,1,1
19,Mission,354,THEFT OF IDENTITY,2020,2,375
18,Southeast,649,DOCUMENT FORGERY / STOLEN FELONY,2020,2,11
07,Wilshire,928,THREATENING PHONE CALLS/LETTERS,2022,2,6
18,Southeast,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2020,2,5
15,N Hollywood,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,2022,2,1
07,Wilshire,755,BOMB SCARE,2021,2,6
14,Pacific,210,ROBBERY,2020,1,252
01,Central,410,"BURGLARY FROM VEHICLE, ATTEMPTED",2020,1,6
09,Van Nuys,813,CHILD ANNOYING (17YRS & UNDER),2021,2,9
15,N Hollywood,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2020,1,394
02,Rampart,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",2022,2,1
02,Rampart,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",2022,2,1
12,77th Street,437,RESISTING ARREST,2021,2,23
15,N Hollywood,661,UNAUTHORIZED COMPUTER ACCESS,2020,2,11
14,Pacific,625,OTHER ASSAULT,2020,2,44
16,Foothill,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),2020,2,18
06,Hollywood,931,"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",2021,2,1
14,Pacific,320,"BURGLARY, ATTEMPTED",2021,1,54
06,Hollywood,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,2020,1,25
21,Topanga,813,CHILD ANNOYING (17YRS & UNDER),2020,2,7
05,Harbor,661,UNAUTHORIZED COMPUTER ACCESS,2020,2,3
08,West LA,820,ORAL COPULATION,2021,1,7
16,Foothill,820,ORAL COPULATION,2020,1,2
16,Foothill,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",2020,1,1
14,Pacific,437,RESISTING ARREST,2021,2,16
14,Pacific,903,CONTEMPT OF COURT,2020,2,2
01,Central,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),2020,2,10
03,Southwest,760,LEWD/LASCIVIOUS ACTS WITH CHILD,2020,2,2
19,Mission,901,VIOLATION OF RESTRAINING ORDER,2022,2,247
12,77th Street,901,VIOLATION OF RESTRAINING ORDER,2021,2,119
08,West LA,648,ARSON,2021,1,14
01,Central,110,CRIMINAL HOMICIDE,2022,1,27
19,Mission,310,BURGLARY,2022,1,327
05,Harbor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2022,2,552
02,Rampart,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,2021,2,29
17,Devonshire,922,CHILD STEALING,2022,2,4
15,N Hollywood,815,SEXUAL PENETRATION W/FOREIGN OBJECT,2022,1,10
19,Mission,622,BATTERY ON A FIREFIGHTER,2022,2,2
13,Newton,451,PURSE SNATCHING - ATTEMPT,2022,1,1
07,Wilshire,932,PEEPING TOM,2022,2,8
03,Southwest,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",2021,2,14
17,Devonshire,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",2020,2,88
18,Southeast,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",2022,2,50
18,Southeast,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,2020,1,3
11,Northeast,623,BATTERY POLICE (SIMPLE),2020,2,9
03,Southwest,122,"RAPE, ATTEMPTED",2020,1,8
09,Van Nuys,122,"RAPE, ATTEMPTED",2022,1,1
20,Olympic,220,ATTEMPTED ROBBERY,2020,1,75
07,Wilshire,661,UNAUTHORIZED COMPUTER ACCESS,2021,2,4
15,N Hollywood,886,DISTURBING THE PEACE,2021,2,24
07,Wilshire,813,CHILD ANNOYING (17YRS & UNDER),2020,2,7
16,Foothill,350,"THEFT, PERSON",2022,1,15
07,Wilshire,903,CONTEMPT OF COURT,2020,2,2
01,Central,888,TRESPASSING,2020,2,213
03,Southwest,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,2022,1,10
11,Northeast,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),2022,2,257
15,N Hollywood,210,ROBBERY,2021,1,264
15,N Hollywood,661,UNAUTHORIZED COMPUTER ACCESS,2021,2,5
19,Mission,349,GRAND THEFT / AUTO REPAIR,2020,2,1
12,77th Street,763,STALKING,2021,2,15
19,Mission,920,KIDNAPPING - GRAND ATTEMPT,2020,2,3
06,Hollywood,310,BURGLARY,2020,1,643
07,Wilshire,443,SHOPLIFTING - ATTEMPT,2020,1,2
03,Southwest,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,2021,2,63
10,West Valley,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",2022,2,3
01,Central,946,OTHER MISCELLANEOUS CRIME,2021,2,83
03,Southwest,946,OTHER MISCELLANEOUS CRIME,2020,2,93
16,Foothill,946,OTHER MISCELLANEOUS CRIME,2022,2,57
05,Harbor,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",2021,1,3
19,Mission,651,DOCUMENT WORTHLESS ($200.01 & OVER),2021,2,1
19,Mission,920,KIDNAPPING - GRAND ATTEMPT,2021,2,1
02,Rampart,932,PEEPING TOM,2021,2,3
17,Devonshire,860,BATTERY WITH SEXUAL CONTACT,2021,2,37
19,Mission,954,CONTRIBUTING,2020,2,1
05,Harbor,910,KIDNAPPING,2021,2,3
18,Southeast,487,BOAT - STOLEN,2021,1,2
17,Devonshire,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2020,1,608
15,N Hollywood,451,PURSE SNATCHING - ATTEMPT,2022,1,2
19,Mission,647,THROWING OBJECT AT MOVING VEHICLE,2020,2,6
05,Harbor,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2021,1,393
21,Topanga,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,2020,2,1
08,West LA,933,PROWLER,2020,2,7
15,N Hollywood,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",2021,2,15
19,Mission,815,SEXUAL PENETRATION W/FOREIGN OBJECT,2022,1,14
11,Northeast,237,CHILD NEGLECT (SEE 300 W.I.C.),2020,2,6
16,Foothill,438,RECKLESS DRIVING,2020,2,4
07,Wilshire,121,"RAPE, FORCIBLE",2022,1,31
14,Pacific,932,PEEPING TOM,2020,2,3
16,Foothill,903,CONTEMPT OF COURT,2021,2,108
14,Pacific,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),2020,2,13
12,77th Street,450,THEFT FROM PERSON - ATTEMPT,2021,1,2
09,Van Nuys,949,ILLEGAL DUMPING,2020,2,3
19,Mission,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,2022,1,7
11,Northeast,320,"BURGLARY, ATTEMPTED",2022,1,40
10,West Valley,622,BATTERY ON A FIREFIGHTER,2022,2,4
02,Rampart,441,THEFT PLAIN - ATTEMPT,2022,1,2
01,Central,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,2021,1,1
03,Southwest,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,2020,2,2
14,Pacific,520,VEHICLE - ATTEMPT STOLEN,2022,1,61
11,Northeast,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2021,1,75
14,Pacific,480,BIKE - STOLEN,2020,1,412
21,Topanga,860,BATTERY WITH SEXUAL CONTACT,2022,2,31
11,Northeast,625,OTHER ASSAULT,2020,2,49
11,Northeast,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2020,1,223
21,Topanga,940,EXTORTION,2022,2,32
02,Rampart,753,DISCHARGE FIREARMS/SHOTS FIRED,2022,2,23
21,Topanga,890,FAILURE TO YIELD,2021,2,3
11,Northeast,649,DOCUMENT FORGERY / STOLEN FELONY,2022,2,25
11,Northeast,237,CHILD NEGLECT (SEE 300 W.I.C.),2022,2,9
08,West LA,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",2021,2,33
18,Southeast,352,PICKPOCKET,2020,1,1
07,Wilshire,660,COUNTERFEIT,2021,2,4
06,Hollywood,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2021,1,319
09,Van Nuys,806,PANDERING,2022,2,16
21,Topanga,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,2021,1,2
09,Van Nuys,440,THEFT PLAIN - PETTY ($950 & UNDER),2021,1,428
15,N Hollywood,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,2022,1,9
08,West LA,815,SEXUAL PENETRATION W/FOREIGN OBJECT,2020,1,11
07,Wilshire,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",2021,2,2
17,Devonshire,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,2022,1,2
18,Southeast,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2021,1,251
08,West LA,310,BURGLARY,2022,1,"1,118"
14,Pacific,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,2022,2,16
10,West Valley,110,CRIMINAL HOMICIDE,2022,1,6
13,Newton,351,PURSE SNATCHING,2021,1,3
07,Wilshire,310,BURGLARY,2020,1,970
